date,open,high,low,close,volume,volumeNotional,tradesDone
2019-01-03T00:00:00+00:00,3923.39630133345,3929.758237874582,3897.151378658836,3900.0918310006514,1889.1046069588,7367681.445505712,6506.0
2019-01-03T01:00:00+00:00,3884.746894182669,3896.6186100705045,3872.383719862408,3890.3968971062036,2390.5956703776,9300365.97827254,12193.0
2019-01-03T02:00:00+00:00,3871.46338848374,3879.745003231981,3863.5207165602633,3869.2017396197375,1703.5622567712999,6591426.04745004,9789.0
2019-01-03T03:00:00+00:00,3855.1084757612784,3869.4335819292646,3852.9716887658788,3862.871573367702,1165.6854120353,4502893.041640577,8235.0
2019-01-03T04:00:00+00:00,3877.766441700632,3884.7846102734206,3867.0073380967724,3869.1011320983853,1195.4539308183003,4625332.15710055,9170.0
2019-01-03T05:00:00+00:00,3887.5165959597116,3892.1643291809028,3856.1671624059095,3874.6906521995897,1913.8348266483,7415517.91266819,10417.0
2019-01-03T06:00:00+00:00,3850.3368958015994,3856.0191617899463,3839.757987183062,3846.574901342492,1108.6722130011,4264590.708345869,7861.0
2019-01-03T07:00:00+00:00,3888.781745419125,3904.7706728285475,3887.9421911469526,3895.1584076014283,1401.2786222,5458202.206654475,7905.0
2019-01-03T08:00:00+00:00,3879.895790441289,3882.8027797110185,3849.0376129054016,3856.258394849061,2638.1410117099995,10173353.42320228,11802.0
2019-01-03T09:00:00+00:00,3861.910830580206,3870.645131263859,3841.1855569781915,3864.4818377366505,3037.8605689075994,11739756.994119747,10947.0
2019-01-03T10:00:00+00:00,3838.7833526846093,3849.818768313175,3836.3156343744918,3842.565620686106,2016.3759000599994,7748056.711950556,9631.0
2019-01-03T11:00:00+00:00,3846.8301179367254,3849.7410696591055,3826.9182429399357,3841.8150216938484,2039.1049598095997,7833864.065406951,9607.0
2019-01-03T12:00:00+00:00,3832.695153577581,3852.662198242666,3825.0988638403605,3848.2692953156293,1987.5561456,7648651.287828361,10127.0
2019-01-03T13:00:00+00:00,3853.6983672777365,3857.882048104974,3843.5710935129823,3852.2499751373102,1636.3876129572,6303774.141329376,8915.0
2019-01-03T14:00:00+00:00,3860.518530921344,3861.220271018982,3841.080825333804,3844.150762207579,1513.9729686708004,5819940.341477528,8847.0
2019-01-03T15:00:00+00:00,3852.6910850444833,3869.3009899827744,3840.013957884662,3862.854973856136,2434.7624210446006,9405134.128290143,11523.0
2019-01-03T16:00:00+00:00,3873.9895600473046,3874.689496497361,3786.930746566484,3807.652987742667,4588.8478764843985,17472740.32719241,14580.0
2019-01-03T17:00:00+00:00,3764.1881743956937,3786.1154907779314,3758.2091809864382,3773.4797393921094,2822.434105739799,10650397.913778419,13868.0
2019-01-03T18:00:00+00:00,3789.7029960060586,3798.169023842169,3777.2246057041907,3795.941884808079,1939.6840228704,7362927.825706784,10888.0
2019-01-03T19:00:00+00:00,3795.423544225567,3802.732708636207,3781.489005603944,3793.625132016671,1472.5944944562,5586471.483438425,9710.0
