date,open,high,low,close,volume,volumeNotional,tradesDone
2018-01-02T00:00:00+00:00,13387.531661103985,13908.7254031097,13384.12695930057,13809.895818310173,4757.391369182199,65699079.175334156,19052.0
2018-01-02T01:00:00+00:00,13809.004373278563,13860.729646385586,13609.495597822424,13621.48444721948,3351.2781620976994,45649383.3633201,16972.0
2018-01-02T02:00:00+00:00,13623.23689909228,13673.632576470458,13407.19965754797,13531.481250053408,4274.9264438475,57846087.020279944,19327.0
2018-01-02T03:00:00+00:00,13541.167341195754,13543.055815232648,13223.154814677477,13317.522702791279,3812.5780153869987,50774094.276079275,16210.0
2018-01-02T04:00:00+00:00,13322.992844710598,13383.700061178673,12853.385407839845,13079.695204942947,6133.9596437532,80230322.53971228,24157.0
2018-01-02T05:00:00+00:00,13080.527599313746,13186.773894297035,13020.707425168855,13120.851773810187,2835.720353772699,37207066.43382817,11671.0
2018-01-02T06:00:00+00:00,13120.235803244086,13348.693288452572,13042.44096117502,13306.57693895177,1944.0488779862997,25868635.968007557,11347.0
2018-01-02T07:00:00+00:00,13301.017805276631,13386.84905696972,13181.164588516709,13372.742878682615,1554.4404982544997,20787133.10336872,9119.0
2018-01-02T08:00:00+00:00,13377.40661840265,13493.862369726761,13347.487932971473,13403.045069224761,2126.7494956889996,28504919.341670692,11835.0
2018-01-02T09:00:00+00:00,13394.006960567438,13585.700336729973,13386.606166384285,13523.030395065522,2761.2555670298,37340542.96148787,13340.0
2018-01-02T10:00:00+00:00,13521.812425753838,13691.983688964729,13506.603295302102,13649.878904825755,2237.8290469600997,30546095.50070699,13184.0
2018-01-02T11:00:00+00:00,13652.94079741153,13653.976876262117,13446.444525713452,13552.564041123227,1860.2129578933998,25210655.241977565,11713.0
2018-01-02T12:00:00+00:00,13555.567421506259,13652.066745623133,13516.845077619033,13593.990083311755,1918.9350662066993,26085984.260533057,13625.0
2018-01-02T13:00:00+00:00,13584.45521483991,13993.491393683733,13562.920147649626,13945.474428922336,5101.177398915899,71138338.97397822,25673.0
2018-01-02T14:00:00+00:00,13948.377283643926,13978.16160285901,13755.02811985841,13809.180908614544,3242.4707113962,44775864.64455422,17990.0
2018-01-02T15:00:00+00:00,13806.04713394474,13876.968420085163,13602.405492195345,13722.143976494172,2993.9190774694985,41082988.635009065,16898.0
2018-01-02T16:00:00+00:00,13720.841647020561,13887.792259498043,13648.600619701016,13662.228903890104,3049.0889579038,41657351.29120545,15575.0
2018-01-02T17:00:00+00:00,13777.588768931884,14012.095797533573,13767.454310707384,13983.717160742757,4323.709302578096,60461527.97252442,20119.0
2018-01-02T18:00:00+00:00,13886.983639124104,14800.742334956622,13877.377864037775,14605.655352524216,15259.1638773208,222870088.55983472,51299.0
2018-01-02T19:00:00+00:00,14596.785290755692,15405.839320427302,14568.988328516005,14813.4805169662,13801.326549669102,204445681.95181158,51172.0
2018-01-02T20:00:00+00:00,14830.610161287326,15252.146283916398,14814.2590838864,14830.402317320275,7533.953112217697,111731555.69401562,28930.0
2018-01-02T21:00:00+00:00,14836.2850420984,15008.388029955866,14699.550318728594,14785.77392108947,4302.173858378999,63610970.039213076,21817.0
2018-01-02T22:00:00+00:00,14793.48459052483,15031.509346605582,14766.264316116267,14819.401506296728,3899.1966708311,57783761.01706159,17748.0
2018-01-02T23:00:00+00:00,14815.684283297112,14907.168709998321,14561.57535655587,14717.497557513872,4187.7970451787005,61633892.783781335,18744.0
2018-01-03T00:00:00+00:00,14718.34598275301,14973.925457521758,14680.042180383984,14822.191569550116,3406.6250850731,50493649.61658844,15148.0
2018-01-03T01:00:00+00:00,14811.933157349062,14881.857299596088,14728.557352824177,14827.112986973478,2495.1121604597997,36995309.91830895,13470.0
2018-01-03T02:00:00+00:00,14829.228075785233,15110.652432621677,14739.819235757699,15032.202753921543,4116.846531120899,61885271.762587935,19270.0
2018-01-03T03:00:00+00:00,15037.427234029605,15238.807593417368,14822.414060007006,14860.960359441102,4187.2154869086,62226043.36738657,20144.0
2018-01-03T04:00:00+00:00,14854.942540960932,15178.022128919643,14853.643875948897,15092.729866593625,2704.1223668200987,40812588.408629544,13473.0
2018-01-03T05:00:00+00:00,15091.844114635336,15168.126656288972,15006.731960191142,15081.106831659272,1924.5643407344996,29024560.427018885,10895.0
2018-01-03T06:00:00+00:00,15077.739917211273,15404.305824102963,15028.684102607129,15384.07667070291,3523.235928878599,54201731.658843555,16236.0
2018-01-03T07:00:00+00:00,15390.696798890544,15426.351861375073,15206.047293787538,15284.654083826765,2994.805775080999,45774570.32035977,13843.0
2018-01-03T08:00:00+00:00,15282.89800902114,15337.19324352123,15060.492223486846,15101.573116149824,3218.5533063782996,48605218.08449766,16541.0
2018-01-03T09:00:00+00:00,15104.769598027748,15132.881453534003,14780.374117431125,14823.272539242309,4389.106199828599,65060917.40373743,21910.0
2018-01-03T10:00:00+00:00,14826.816992061173,14910.951901791646,14516.202210567491,14689.969903602283,5003.6373000715985,73503281.34659357,24828.0
2018-01-03T11:00:00+00:00,14760.74801369646,14950.132070667674,14720.67999037357,14939.1103056014,2679.292874644999,40026251.795333505,15687.0
2018-01-03T12:00:00+00:00,14865.311015492545,14894.969115050644,14535.138706429872,14599.67739055383,2505.186621753899,36574916.480738334,14924.0
2018-01-03T13:00:00+00:00,14600.457767190572,14961.003211460127,14574.976493070231,14929.033097972599,2534.827005325999,37842516.2601466,15948.0
2018-01-03T14:00:00+00:00,14925.693011979572,15077.53628922322,14840.210425016252,14863.324015178376,3860.3503434772997,57377637.96720824,19627.0
2018-01-03T15:00:00+00:00,14869.703422526673,15093.00780377219,14845.085746015367,15086.651058564888,3285.956022938901,49574071.91186884,18041.0
2018-01-03T16:00:00+00:00,15083.244283530152,15225.573959605787,15041.520442116609,15106.303672649054,3616.585921089899,54633245.1822112,18519.0
2018-01-03T17:00:00+00:00,15105.688581934373,15125.652997175192,14872.908482160965,14898.533479026248,3383.8874041207996,50414959.77954896,16362.0
2018-01-03T18:00:00+00:00,14899.897277715228,14942.653409181312,14764.70067751495,14775.908071755159,4055.1351006748996,59918303.466119915,18539.0
2018-01-03T19:00:00+00:00,14777.974027800183,14920.791074725665,14733.890471321662,14754.762451592795,3671.8433956112995,54177177.061694585,17365.0
2018-01-03T20:00:00+00:00,14749.75419440829,15006.907488839865,14723.59890067668,14991.494037616912,3586.1200086038994,53761296.72716407,18511.0
2018-01-03T21:00:00+00:00,14979.824087133478,15069.60365588184,14895.54612290572,15041.766514524534,3343.0111465756986,50284793.12224461,18536.0
2018-01-03T22:00:00+00:00,15043.231872764112,15074.288426617752,14841.599904901337,14855.57986457743,2666.8945956468997,39618265.65604245,16941.0
2018-01-03T23:00:00+00:00,14843.971025428338,15165.951689572095,14828.458736911196,15136.083123250064,3976.6920843526004,60191541.94433152,19032.0
2018-01-04T00:00:00+00:00,15134.747751349589,15168.764146792259,14997.605135751817,15098.838771843999,3747.8088514479996,56587561.595703185,18468.0
2018-01-04T01:00:00+00:00,15102.968261748922,15369.703081199526,14966.527662763196,15332.327908082632,6101.009283889201,93542674.91084562,23070.0
2018-01-04T02:00:00+00:00,15334.033069875482,15425.415380047185,15191.601818884137,15237.307684612526,4318.8457269098,65807581.18329866,19648.0
2018-01-04T03:00:00+00:00,15224.283667811325,15263.732286303366,15043.2088673131,15071.941828612527,3346.301272562799,50435258.12107858,16289.0
2018-01-04T04:00:00+00:00,15071.777970167313,15077.882930591117,14829.47111621065,14914.980584339643,3733.7055359242986,55688145.57595235,18282.0
2018-01-04T05:00:00+00:00,14917.641198407648,14970.336790085355,14774.60321842634,14886.091267111908,2899.9467540064993,43168872.04990567,18005.0
2018-01-04T06:00:00+00:00,14878.52738479019,15071.92462415722,14853.768234970026,14879.169246262172,2811.6632894199993,41835213.94678239,15534.0
2018-01-04T07:00:00+00:00,14875.414060103745,14927.257874552775,14747.926797148228,14816.236378552192,3339.48220627,49478557.75006531,19630.0
2018-01-04T08:00:00+00:00,14817.751052763257,14872.007420492742,14200.482427071891,14316.600152937286,6762.249297029996,96812419.3200597,30152.0
2018-01-04T09:00:00+00:00,14327.698631721194,14532.29898861037,14097.530168756637,14453.529760339276,4375.680284399998,63244025.21230519,27098.0
2018-01-04T10:00:00+00:00,14453.097572340208,14608.302289524327,14363.274786081216,14440.756593101574,3341.860650639999,48258996.22395629,19174.0
2018-01-04T11:00:00+00:00,14441.721890968727,14577.225587833067,14287.747844447244,14538.649237696838,2875.304324189999,41803041.02103135,17927.0
2018-01-04T12:00:00+00:00,14689.691912238244,14731.217497732778,14334.624867961697,14541.110886919052,4860.42905847,70676037.89721584,24526.0
2018-01-04T13:00:00+00:00,14390.48500985965,14636.30470746569,14371.092150257642,14566.051126779264,3047.31013391,44387275.20968562,19829.0
2018-01-04T14:00:00+00:00,14561.64823030133,14703.37558103948,14467.51285594248,14597.338400408295,3089.28891729,45095395.74231308,16013.0
2018-01-04T15:00:00+00:00,14586.915890094646,14680.675397424351,14426.77168758441,14487.13504644587,4551.1783612200015,65933535.53945637,20946.0
2018-01-04T16:00:00+00:00,14794.867649894491,14868.489797146649,14696.915334642845,14834.93174348623,3793.8989572800256,56282232.07293276,28762.0
2018-01-04T17:00:00+00:00,14556.695216725931,14755.4388733158,14533.15922390496,14706.85847923575,3393.403898779999,49906310.902244285,18613.0
2018-01-04T18:00:00+00:00,14708.771128784156,14974.14844673444,14698.159378762655,14789.75616469619,4003.8629931199994,59216157.38509545,19363.0
2018-01-04T19:00:00+00:00,14787.504966502336,15051.840039656712,14762.276362092622,14976.812713405521,4455.827212799999,66734089.649401315,21131.0
2018-01-04T20:00:00+00:00,14983.544151924596,15097.147381352996,14821.466328427427,14857.118519071759,5036.04055972,74821051.46261251,23677.0
2018-01-04T21:00:00+00:00,14856.834491475622,15064.299185145335,14784.58297383871,14900.99633105917,2916.5378353599995,43459319.58409461,16796.0
2018-01-04T22:00:00+00:00,14899.604219750032,15087.03192897562,14821.236381835963,15021.853890770359,2455.489492809999,36886004.39131361,15614.0
2018-01-04T23:00:00+00:00,15022.442426607971,15195.858420992427,14947.900615774011,15158.750292205863,2815.890255819999,42685377.23823105,16255.0
2018-01-05T00:00:00+00:00,15159.917454670627,15184.215815716274,14917.344246276598,15017.86176055633,2047.9110680699991,30755245.31818851,14219.0
2018-01-05T01:00:00+00:00,15020.70727492018,15102.5801953223,14955.63932043164,15049.39588358024,1887.1423637199994,28400352.520297643,14315.0
2018-01-05T02:00:00+00:00,15047.374558130721,15198.475413735729,15011.80848095368,15084.973838978709,3319.425750149999,50073450.60144501,17040.0
2018-01-05T03:00:00+00:00,15078.704455762932,15119.736159061618,14894.885079766544,14929.23486054928,2201.3058294699995,32863811.728053868,15849.0
2018-01-05T04:00:00+00:00,14931.234967773617,15015.747686484878,14763.81738367907,14932.533799081231,2513.7238678799995,37536266.6186753,15943.0
2018-01-05T05:00:00+00:00,14926.731892117314,15062.815541785112,14833.629854477846,15018.766342152898,2244.5041543499997,33709683.44817413,13743.0
2018-01-05T06:00:00+00:00,15020.235685955686,15050.137329087229,14912.36020128224,14964.0622211791,1858.2906220199993,27807576.49294088,13820.0
2018-01-05T07:00:00+00:00,14957.578170582088,14968.590515787422,14831.93124067773,14935.4098306138,1854.0662986099994,27691240.022869527,12579.0
2018-01-05T08:00:00+00:00,14934.374416991961,15645.393100977526,14912.72659869083,15539.965629795137,5527.497964159989,85897128.38180883,23940.0
2018-01-05T09:00:00+00:00,15528.814151331615,16118.301234857565,15526.168473293923,15858.600767829086,12787.869386059998,202797715.26466915,42311.0
2018-01-05T10:00:00+00:00,15855.436630016833,16221.673051062344,15814.84718992406,16050.088847138286,6007.664380089999,96423547.06423244,24975.0
2018-01-05T11:00:00+00:00,16047.610141878024,16171.633255781955,15829.223204302072,16075.79872340243,4666.389537840001,75015938.97530675,22951.0
2018-01-05T12:00:00+00:00,16084.090606590944,16104.65571681568,15766.902863926109,15882.857249823144,3032.609441839999,48166502.85921054,16482.0
2018-01-05T13:00:00+00:00,15874.806751235179,16054.671213500711,15848.659720580039,16010.517085539746,3001.364695929999,48053400.74412306,15421.0
2018-01-05T14:00:00+00:00,16006.53872945377,16140.092475912348,15844.652646142216,16054.273847375804,3324.30454346,53369295.49278244,16186.0
2018-01-05T15:00:00+00:00,16051.104889818049,16071.810183667103,15917.72138388379,16044.354567895763,2948.8691366599987,47312702.00289769,15536.0
2018-01-05T16:00:00+00:00,16043.80067063289,16387.79175804406,16036.253765792799,16303.541628750407,6570.7774401,107126943.52792437,30808.0
2018-01-05T17:00:00+00:00,16307.71070732768,16621.4230486664,16244.651591903496,16391.447134230537,8141.097074059999,133444362.30409338,38801.0
2018-01-05T18:00:00+00:00,16391.012127967508,16578.861936340047,16314.216480145318,16403.61642295955,3832.502340109998,62866898.327259265,22904.0
2018-01-05T19:00:00+00:00,16410.330791399283,16502.08547462475,16200.951339590387,16446.01100847673,3425.4324533300005,56334699.836258635,18267.0
2018-01-05T20:00:00+00:00,16447.007435900974,16590.56995016145,16301.108013282179,16588.65363534121,3285.120313069999,54495723.02394189,15189.0
2018-01-05T21:00:00+00:00,16616.149916271464,16916.035305308247,16598.46768039031,16728.678747411104,5407.109427409999,90453796.56323987,25077.0
2018-01-05T22:00:00+00:00,16727.66684180998,17057.062784841273,16703.604972696474,16947.61473467366,4301.960403349999,72907967.51979709,21862.0
2018-01-05T23:00:00+00:00,16950.196025537,17115.391924190593,16801.2942732364,16924.66072789523,4723.8618504999995,79949759.14515983,24212.0
2018-01-06T00:00:00+00:00,16924.495301921947,16954.280484091287,16630.13016972084,16916.43178983231,4057.6807984899992,68641480.45256837,19726.0
2018-01-06T01:00:00+00:00,16917.956055045262,17046.01808904332,16843.465655068914,17022.796220471777,2827.1137442199993,48125381.159952015,16048.0
2018-01-06T02:00:00+00:00,17024.202742865462,17077.72994521283,16555.860023710244,16565.502077567315,3197.5167177599988,52968469.83110948,17649.0
2018-01-06T03:00:00+00:00,16563.86715178051,16772.474269866336,16520.008759437707,16570.259568189933,2044.8988615299995,33884504.92624818,13453.0
2018-01-06T04:00:00+00:00,16573.2258238399,16668.080033189777,16406.146057871738,16549.85201439705,2732.7052705899987,45225867.827227324,16682.0
2018-01-06T05:00:00+00:00,16554.80250431547,16714.15862233799,16430.18119225596,16628.716500363284,2245.402555679999,37338162.52759388,12896.0
2018-01-06T06:00:00+00:00,16635.06342436277,16681.28522665174,16522.525473409143,16572.633233044806,1760.2867401199994,29172586.529000808,10541.0
2018-01-06T07:00:00+00:00,16581.251129589014,16585.066484472783,16357.563968373435,16509.452852893824,2159.6578289199992,35654769.10493776,12442.0
2018-01-06T08:00:00+00:00,16511.46571664014,16623.534815303952,16383.166605280945,16412.0732811857,1402.8691029099994,23023990.520870153,9816.0
2018-01-06T09:00:00+00:00,16417.290222022115,16551.0033382957,16297.47935577328,16372.639637112763,2130.6285913999996,34884014.127521366,11378.0
2018-01-06T10:00:00+00:00,16370.046663004026,16720.96320763386,16339.071703251217,16699.6865240196,2069.3502636499998,34557500.7113523,12384.0
2018-01-06T11:00:00+00:00,16702.069595929963,16730.454833470896,16499.900216587193,16527.247282665285,1943.3178252099992,32117694.24605697,11305.0
2018-01-06T12:00:00+00:00,16517.39321303028,16611.10155496977,16260.467232941797,16304.795429375054,2273.6570489,37071513.05887109,14003.0
2018-01-06T13:00:00+00:00,16309.350658023197,16416.346716892356,16238.473381084574,16284.91076250044,2425.5753576399998,39500278.24688748,13685.0
2018-01-06T14:00:00+00:00,16284.816307024088,16540.657843150686,16265.72314688285,16492.30139402722,1880.8842840599991,31020110.500006616,12185.0
2018-01-06T15:00:00+00:00,16488.894536964697,16679.468916845464,16444.4757367466,16614.684334028425,1896.2172578,31505051.167083997,13431.0
2018-01-06T16:00:00+00:00,16613.9287877844,16977.70793784324,16552.319863410525,16897.4789588392,2812.9442318599995,47531665.97024244,16611.0
2018-01-06T17:00:00+00:00,16895.34505711525,16937.928808490473,16765.37255738609,16903.12196307417,1872.4625179899997,31650462.312869925,11503.0
2018-01-06T18:00:00+00:00,16906.204722660153,16997.531063579718,16706.889004083478,16795.63262851055,2758.339075989999,46328049.785193264,15628.0
2018-01-06T19:00:00+00:00,16792.065699318995,16851.83437717102,16667.742276647677,16742.451339339375,1357.4383843399992,22726846.095963895,10342.0
2018-01-06T20:00:00+00:00,16737.93612462944,16905.49287768333,16699.298240898523,16856.95069937734,1397.6270187199998,23559729.750680767,9525.0
2018-01-06T21:00:00+00:00,16857.84049519011,16890.37520488107,16737.911652682815,16842.610160286436,1280.8514960099997,21572882.420516104,8443.0
2018-01-06T22:00:00+00:00,17231.30337822999,17503.218077726902,17193.92634368022,17402.043478223008,8310.30617494,144616309.37365103,28068.0
2018-01-06T23:00:00+00:00,17077.721039644737,17198.709872470055,17063.356143469595,17147.93355092098,1714.36484402,29397814.427289974,10555.0
2018-01-07T00:00:00+00:00,17152.29462480654,17166.801223903887,16955.11964678988,16989.076009686873,2708.5995689099987,46016603.95601706,13632.0
2018-01-07T01:00:00+00:00,16988.146491445015,17061.737856245803,16855.39992721816,17000.150587345106,2223.65019652,37802388.19441954,11044.0
2018-01-07T02:00:00+00:00,16998.29377211054,17003.256443506234,16729.19568665494,16793.838918332804,2029.0318268400001,34075233.6601215,11518.0
2018-01-07T03:00:00+00:00,16793.847970064377,16834.948182818847,16620.47971705047,16731.326516597528,1836.2506088599994,30722908.503137663,11725.0
2018-01-07T04:00:00+00:00,16727.696287245508,16774.683827376728,16512.13336537585,16596.58674552659,2422.7942786300005,40210115.41184832,13704.0
2018-01-07T05:00:00+00:00,16602.869717213423,16819.108167083672,16584.842002007685,16611.880594100017,2029.7461422999988,33717900.55222272,13250.0
2018-01-07T06:00:00+00:00,16608.312135899676,16660.109246734817,16392.44402648205,16422.51857294913,2245.2578071599996,36872788.039144136,13336.0
2018-01-07T07:00:00+00:00,16423.929122602636,16759.31368917283,16411.11608725961,16736.81128778249,1618.0968676899993,27081781.91987947,10041.0
2018-01-07T08:00:00+00:00,16743.90656089703,16899.186169418856,16716.76949476574,16776.634142808565,1267.9320721199992,21271632.491890393,8698.0
2018-01-07T09:00:00+00:00,16774.693746874957,16821.343091244384,16627.26295118916,16663.026747338256,1060.6089693699994,17672955.62507916,7844.0
2018-01-07T10:00:00+00:00,16664.294313099777,16800.44180972412,16646.650718305224,16727.67645079609,1206.1076634099995,20175378.75834815,8188.0
