date,open,high,low,close,volume,volumeNotional,tradesDone
2019-07-03T00:00:00+00:00,10850.689196144705,11294.664773932907,10842.087110402368,11266.894015992473,13750.485727117722,154925265.35585257,68613.0
2019-07-03T01:00:00+00:00,11266.156575018964,11456.381588900329,11208.447470959814,11351.281949413813,10750.428724781694,122031147.5320742,59946.0
2019-07-03T02:00:00+00:00,11354.40177778318,11361.039364136672,11124.107687875896,11147.837742028798,8278.917852038754,92292032.89411362,46441.0
2019-07-03T03:00:00+00:00,11146.556363212685,11361.63740621217,11080.018651777425,11298.270322972425,5441.042073992478,61474364.19063355,36596.0
2019-07-03T04:00:00+00:00,11300.825039962669,11408.89722098051,11219.908838101095,11253.770367360623,4138.466274927601,46573349.13110154,35779.0
2019-07-03T05:00:00+00:00,11256.995658508067,11537.577399216007,11223.883592275497,11449.629623149416,8681.382389578766,99398612.97760871,57327.0
2019-07-03T06:00:00+00:00,11446.760294703381,11496.724432113753,11293.408219378949,11427.278266551435,5148.050955743792,58828210.80167037,35845.0
2019-07-03T07:00:00+00:00,11428.62133326284,11456.151716653594,11213.922777711292,11233.164755897335,5883.291149159547,66087978.78542175,37359.0
2019-07-03T08:00:00+00:00,11230.730570065787,11320.501540845655,10986.697990204646,11013.462899244105,6579.72188907116,72465522.91262956,39891.0
2019-07-03T09:00:00+00:00,11022.08361268035,11245.310050237615,10902.168040621971,11237.889805647646,8089.291001470093,90906560.880338,49971.0
2019-07-03T10:00:00+00:00,11236.364421022852,11371.770662530203,11182.98373760372,11313.664815121503,5240.627279318261,59290700.45918894,38320.0
2019-07-03T11:00:00+00:00,11308.77853258305,11353.755032252302,11071.076878114232,11173.92245830413,3633.055306368051,40595478.28008696,27988.0
2019-07-03T12:00:00+00:00,11178.456665983298,11397.486610525717,11140.632578074345,11378.235188610239,4770.113097554821,54275468.70024885,34682.0
2019-07-03T13:00:00+00:00,11377.31883011798,11434.90505370644,11174.879631399459,11248.15505607329,5535.041269155045,62259002.43722063,40707.0
2019-07-03T14:00:00+00:00,11248.795218323745,11445.369665525603,11194.89914139018,11378.621415525071,4385.115393374659,49896567.92460154,34795.0
2019-07-03T15:00:00+00:00,11378.281499998007,11475.878728161078,11320.164222716585,11432.606232693357,4920.312868878576,56251999.571542546,34862.0
2019-07-03T16:00:00+00:00,11432.813705974464,11465.20930530267,11134.014381982914,11179.511036564942,6812.86119922562,76164456.96732788,46828.0
2019-07-03T17:00:00+00:00,11178.288584161772,11351.683554255349,11149.750452554556,11177.724971291802,4531.862349042458,50655910.94534901,36165.0
2019-07-03T18:00:00+00:00,11176.787208139978,11262.623121967257,11023.539428961576,11238.11794685211,7517.885732511018,84486886.5729155,47283.0
2019-07-03T19:00:00+00:00,11234.683391112732,11328.791250696124,11167.441421164784,11265.085004411192,3049.4364341891355,34352160.64668917,27063.0
2019-07-03T20:00:00+00:00,11265.190089007625,11421.806159399948,11212.127386661778,11363.03693677293,3737.484053019943,42469169.345065415,29084.0
2019-07-03T21:00:00+00:00,11363.735340001464,11412.593073336117,11295.192211028148,11385.730507787299,2642.063373833536,30081821.55896393,22754.0
2019-07-03T22:00:00+00:00,11387.982907767344,11938.254942378717,11372.505137635322,11898.141167896198,14398.107578252911,171310716.5166092,84140.0
2019-07-03T23:00:00+00:00,11895.091205771394,12002.0822464638,11772.262428367234,11951.735051081603,10017.417141724687,119725515.57405663,56904.0
