date,open,high,low,close,volume,volumeNotional,tradesDone
2020-01-04T00:00:00+00:00,7344.13781599128,7349.645346749368,7290.224349177278,7305.334317338884,1563.5617909756,11422341.608893897,16762.0
2020-01-04T01:00:00+00:00,7305.411357031354,7311.782603500636,7281.43548204027,7308.662775284182,1062.2518325183,7763640.426303907,12511.0
2020-01-04T02:00:00+00:00,7310.517132817467,7330.839411535403,7298.115946057472,7329.234154163782,1105.2211464814004,8100424.574695531,12821.0
2020-01-04T03:00:00+00:00,7327.356252294327,7339.030651893834,7317.746383778227,7332.605760138414,1107.3410387664999,8119695.279296892,12573.0
2020-01-04T04:00:00+00:00,7333.510903954054,7338.94184385167,7313.1521987279075,7334.93774373567,926.5650735155,6796297.129756057,11123.0
2020-01-04T05:00:00+00:00,7334.461505553432,7368.821442221743,7325.474473690972,7344.521972728665,1735.7072165554002,12747939.790214848,15584.0
2020-01-04T06:00:00+00:00,7345.1446197007635,7367.668758822593,7340.851737004761,7355.882447764893,1483.8159578323996,10914775.759932801,12857.0
2020-01-04T07:00:00+00:00,7354.870245643152,7363.391867040615,7327.484820767808,7348.064636030371,1609.9982247594999,11830371.019426957,15151.0
2020-01-04T08:00:00+00:00,7347.751937569546,7363.984807845008,7329.726859479337,7346.299142315084,1503.3256502603006,11043879.935127512,12562.0
2020-01-04T09:00:00+00:00,7345.685139714229,7367.929296099037,7337.997917713089,7362.438442841564,1290.3550081975,9500159.317266416,12050.0
2020-01-04T10:00:00+00:00,7364.166739297229,7369.716796504337,7305.521798345372,7316.11403390905,2075.7265253764995,15186251.962864278,16746.0
2020-01-04T11:00:00+00:00,7317.774422374519,7339.061563956134,7301.760147776917,7336.17762287825,1713.2485112645002,12568695.390768101,14385.0
2020-01-04T12:00:00+00:00,7336.384976458348,7339.125101492906,7305.001818295976,7312.287902400638,1319.7286203345004,9650235.624923851,12440.0
2020-01-04T13:00:00+00:00,7312.155796572704,7325.873264604663,7290.779926073495,7303.028924529539,1840.0918911379001,13438244.304772343,14755.0
2020-01-04T14:00:00+00:00,7308.327920765858,7327.440656868926,7301.786337573713,7322.402373943832,1408.9676105527003,10317027.776321061,13248.0
